,Experience,Age,Disability,EducationLevel,employment_status,Cluster,Governorate,EducationLevel_Bachelor or above,EducationLevel_Middle Diploma,EducationLevel_Secondary or Below,employment_status_Daily worker,employment_status_Housewife,employment_status_Informal worker,employment_status_Self-employed,employment_status_Unemployed,Governorate_Ajloun,Governorate_Al Aqaba,Governorate_Al Kirk,Governorate_Al Mafraq,Governorate_Amman,Governorate_Balqa,Governorate_Irbid,Governorate_Jarash,Governorate_Maadaba,Governorate_Maan,Governorate_Tafileh,Governorate_Zarqa
570,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,0,30,No Disability,Bachelor or above,Housewife,2,Zarqa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
572,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
573,0,30,No Disability,Bachelor or above,Unemployed,2,Amman,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
574,0,40,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
575,0,30,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,0,40,No Disability,Middle Diploma,Unemployed,2,Zarqa,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
577,0,30,No Disability,Bachelor or above,Unemployed,2,Al Aqaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
578,0,30,No Disability,Bachelor or above,Housewife,2,Al Kirk,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
579,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,0,40,No Disability,Bachelor or above,Housewife,2,Al Kirk,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
581,0,50,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,0,30,No Disability,Bachelor or above,Housewife,2,Zarqa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
584,0,60,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
585,0,40,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
586,0,20,No Disability,Bachelor or above,Housewife,2,Amman,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
587,1,40,No Disability,Secondary or Below,Housewife,2,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
588,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
589,0,30,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,0,50,No Disability,Secondary or Below,Housewife,3,Maan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
591,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,0,30,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
593,0,50,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
594,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
595,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
597,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
598,0,30,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
599,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
601,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
602,0,30,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
603,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
604,0,30,No Disability,Secondary or Below,Housewife,3,Maan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
605,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606,0,50,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
607,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
608,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
609,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610,0,60,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
611,0,60,No Disability,Secondary or Below,Housewife,3,Maan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
612,0,30,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
613,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
614,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615,0,60,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,0,30,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
617,0,60,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
618,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
619,0,50,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
620,0,50,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
621,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
624,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,0,50,No Disability,Secondary or Below,Informal worker,3,Irbid,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
628,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
629,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,0,30,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
631,0,50,No Disability,Secondary or Below,Unemployed,3,Ajloun,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
632,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
633,0,60,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
634,0,30,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
635,0,50,No Disability,Secondary or Below,Self-employed,3,Irbid,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
636,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
637,0,30,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
638,0,50,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
639,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
640,0,60,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
641,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,0,50,No Disability,Secondary or Below,Housewife,3,Maan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
643,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
644,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,0,60,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
646,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
647,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,0,60,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
649,0,60,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650,0,60,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
651,0,50,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653,0,50,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
654,0,30,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
655,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
656,0,30,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
659,0,60,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
660,0,30,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,0,50,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
662,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,0,30,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,0,50,No Disability,Secondary or Below,Unemployed,3,Ajloun,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
665,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,0,30,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
667,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
668,0,60,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
669,0,50,No Disability,Secondary or Below,Unemployed,3,Ajloun,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
670,0,50,No Disability,Secondary or Below,Self-employed,3,Irbid,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
671,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
672,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
673,0,50,With disability,Secondary or Below,Self-employed,3,Ajloun,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
674,0,30,No Disability,Secondary or Below,Unemployed,3,Maan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
675,0,30,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
676,0,50,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
677,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678,0,50,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
679,0,30,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
680,0,60,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
682,0,60,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
683,0,60,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
685,0,50,No Disability,Secondary or Below,Housewife,3,Ajloun,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
686,0,30,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687,0,50,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,0,50,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
690,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
691,0,60,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
692,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
693,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
695,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
696,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697,0,60,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,0,30,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701,0,30,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
702,0,60,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
703,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
705,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706,0,60,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
707,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708,0,30,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
709,0,60,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
710,0,50,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
711,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
712,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
713,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
714,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
715,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
716,0,60,No Disability,Secondary or Below,Unemployed,3,Maadaba,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
717,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
720,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
721,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
722,0,60,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723,0,30,No Disability,Secondary or Below,Unemployed,3,Tafileh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
724,0,60,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
725,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
726,0,60,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
727,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
728,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
729,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
730,0,30,No Disability,Secondary or Below,Unemployed,3,Balqa,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
731,0,50,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
732,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
733,0,50,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
734,0,30,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
735,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
736,0,60,No Disability,Secondary or Below,Unemployed,3,Jarash,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
737,0,50,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738,0,50,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
740,0,50,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
741,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
742,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743,0,60,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
745,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
746,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
747,0,60,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
748,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
749,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,0,50,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
751,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
752,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
753,0,60,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
754,0,60,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
755,0,60,With disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
756,0,60,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
757,0,30,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,0,50,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
759,0,30,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,0,60,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
